Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
765	379.45813	326.29166	1455.5548	56.961815	398.22726	18.287767	9.194045	45.37825	-0.92384225	7660000	1.2759119e-07	58.952034	0.029857628	-2.2025442	0.055811793	0.5816151	0.19849999	1.0	8586.433944225311
766	399.31894	323.14178	1153.3044	105.009254	494.93332	17.492931	9.757484	46.436302	-2.243252	7670000	1.2340024e-07	84.60524	0.03103018	-7.6346216	0.041877147	0.41401437	0.196	1.0	8596.941310167313
767	287.11154	194.31659	814.1472	0.0002277425	357.14285	14.740988	10.671763	40.14056	1.8835177	7680000	1.4901161e-07	74.0935	0.03526526	-2.400838	0.02040254	0.71825784	0.1849	3.0	8607.516909122467
768	600.6443	540.74304	2041.5028	2.6179555e-06	410.0	20.921196	11.904213	43.56295	2.09084	7690000	4.9360096e-08	98.1916	0.013939587	-18.435524	0.026771944	0.8439593	0.118	1.0	8618.017911672592
769	454.8448	272.51434	1035.8732	1.42184435e-05	456.41177	20.694195	12.934987	43.431522	5.3325276	7700000	-2.3655593e-07	73.97609	0.027054835	129.84589	0.03195258	0.78299874	0.1463	1.0	8628.47538614273
770	372.64438	213.41856	904.81195	116.76621	286.55554	25.932163	11.791115	37.44743	-16.460476	7710000	2.2165477e-07	107.45839	0.024288194	-3.9507694	0.05964762	0.19981605	0.1039	1.0	8639.11987376213
771	520.62274	440.45114	1794.2173	43.751774	476.1905	14.086009	17.712433	42.135197	-20.112652	7720000	-1.3411045e-07	188.37465	0.0021142196	-56.475838	0.03423184	0.08551316	0.1699	9.0	8649.766320705414
772	423.6262	416.71005	1809.1862	56.961815	391.0	20.961014	13.527447	45.27518	-10.862174	7730000	-7.334165e-08	106.82344	-0.0019527883	-8.176674	0.036106996	0.09110987	0.1169	2.0	8660.220502853394
773	582.1828	334.10196	1052.2588	4.5639343e-05	481.06668	24.87618	10.072357	45.986347	-5.91182	7740000	1.899898e-07	87.973976	0.0023366367	-6.1832027	0.04917927	0.17909375	0.141	1.0	8670.790410518646
774	758.7352	539.26025	1944.0493	193.3715	630.5	22.47895	13.139524	43.220943	-11.188473	7750000	-1.9185245e-07	104.68787	-0.0026870393	-2.8516808	0.03740284	0.08028433	0.1769	5.0	8681.613092184067
775	524.62836	344.6458	1349.9507	1.5651722e-06	476.1905	21.087103	12.426598	38.299522	-9.249899	7760000	-1.15484e-07	88.75283	-0.0050937934	-3.1185837	0.03556418	0.09691932	0.17609999	5.0	8692.46823811531
776	562.8025	410.4185	1423.5522	133.93991	530.5333	19.89852	14.168601	46.823215	-10.120478	7770000	-1.7881393e-07	118.50643	-0.0025669928	-8.118496	0.033888206	0.098033324	0.1799	5.0	8703.153432369232
777	777.8322	560.6497	1722.8818	1.7047845e-06	559.1875	24.242277	12.821727	43.044876	-7.414733	7780000	-3.7252903e-08	110.82114	-0.0021996538	-16.935398	0.03492299	0.08295672	0.1462	6.0	8713.990147829056
778	733.2501	413.21735	1406.3785	277.58075	616.2857	22.175032	16.852533	52.221878	-5.32559	7790000	1.4528632e-07	106.61294	-0.015272889	-13.19516	0.025792995	-0.04056678	0.1295	79.0	8726.718599319458
779	585.8794	623.72327	2089.3997	2.9980853	500.0	21.887674	14.502664	45.790604	-4.247839	7800000	-7.7299774e-08	83.994446	0.005072972	-4.754509	0.019915162	0.079207785	0.1016	3.0	8737.51202917099
780	648.40656	650.9285	2318.6926	44.173317	442.47058	27.120663	11.158808	40.264317	-0.6362836	7810000	1.5832484e-08	94.21178	0.0007906138	-7.478344	0.019343512	0.085750595	0.0696	1.0	8748.054663419724
781	1112.95	763.0419	2393.9543	75.691605	715.1	31.96596	9.949946	44.699646	2.6659312	7820000	-1.8626451e-09	81.09183	-0.009483876	-4.9662094	0.024403092	0.0010918056	0.055999998	79.0	8760.420684337616
782	1316.8748	749.75256	2368.4705	216.10973	865.0	30.864647	10.005273	56.1449	6.6969132	7830000	7.0780516e-08	93.39519	-0.0020985166	-13.322647	0.026697408	0.08619602	0.0708	2.0	8770.875786304474
783	1173.256	1026.2332	3160.0198	4.08769e-08	526.3158	39.22775	7.011622	50.476147	3.6607492	7840000	-1.4901161e-08	78.4005	-0.0031660702	-16.545187	0.0067087226	0.0020734475	0.020100001	79.0	8783.314872980118
784	1292.9509	703.2131	2463.5217	191.60144	720.8461	37.75426	12.224266	55.022297	-0.15195858	7850000	-1.6205013e-07	75.164246	-0.0081059635	-9.941999	0.011109021	-0.00676553	0.045199998	79.0	8795.615239143372
785	578.04004	415.39575	1518.7488	0.00013283684	314.04	36.649273	9.577296	47.300514	5.8722143	7860000	2.2351742e-08	113.00918	-0.006473202	-2.142517	0.017977195	0.005573244	0.0486	79.0	8808.187846422195
786	474.19693	417.67352	1294.194	1.07795465e-07	377.65	27.152452	13.763644	54.056618	4.7587833	7870000	2.9802322e-08	121.63161	0.023787063	-16.275066	0.016312558	0.514382	0.14500001	2.0	8818.708373785019
787	741.4935	438.17892	2444.866	179.56116	357.14285	35.93884	5.700248	44.553905	4.6367	7880000	-7.8231096e-08	108.03968	0.013523253	-15.464363	0.016401516	0.108536944	0.052699998	2.0	8829.549211502075
788	609.6953	549.55475	2061.6055	23.98411	375.2857	35.566532	9.128873	51.2322	15.77512	7890000	-1.0430813e-07	111.98668	0.0038917437	-20.042511	0.021438811	0.28669012	0.071	1.0	8840.291807413101
789	918.8431	764.02203	2585.0498	50.965885	498.33334	33.714157	11.072165	52.2853	6.624263	7900000	3.0267984e-08	93.68866	0.010324201	-3.687683	0.0243631	0.23985134	0.060500003	1.0	8850.77792263031
790	502.4144	294.68466	1063.0032	50.96525	251.02777	37.242645	10.187556	52.703506	7.81469	7910000	6.7055225e-08	100.5827	0.0053058723	-4.5279827	0.01445256	0.18891275	0.0448	1.0	8861.393980264664
791	1173.8203	894.27765	2721.039	2.998081	555.55554	40.757042	5.076462	53.385624	6.644344	7920000	-7.4505806e-08	64.47933	0.0041437554	-4.3314514	0.009261915	0.08579366	0.0294	4.0	8871.897280454636
792	727.2023	692.2927	2753.0562	2.998189	406.35	36.223125	9.191834	52.885418	16.258945	7930000	1.73226e-07	116.80524	-0.0022759223	-27.795105	0.01476619	0.30166557	0.0653	1.0	8882.337315320969
793	1015.2618	616.9461	2639.4407	67.06981	544.875	36.986588	7.5704956	50.37915	8.670209	7940000	9.313226e-10	71.800156	0.0014841086	-2.902814	0.014307205	0.10524693	0.0391	1.0	8892.781963586807
794	804.2199	664.30054	2731.8967	158.5533	456.26315	34.685986	11.695625	48.401405	5.285647	7950000	1.5646219e-07	82.60514	0.0067138886	-1.1326828	0.021191668	0.21353084	0.06	1.0	8903.124153375626
795	749.2034	457.24075	1994.7574	44.969852	555.55554	28.146809	13.682792	50.30558	6.836476	7960000	2.3655593e-07	86.40859	0.01424294	-6.842293	0.018373664	0.3242585	0.1105	1.0	8913.551278591156
796	873.2426	717.9696	2685.1772	0.00012532722	481.33334	34.358124	7.9473834	44.06966	7.9235945	7970000	-1.3038516e-08	72.76376	0.0058616186	-0.87815	0.024696039	0.13831846	0.076900005	2.0	8923.941213130951
797	710.7104	656.1196	2051.378	29.979963	558.8461	28.12643	11.752479	46.561337	9.512926	7980000	8.381903e-08	79.11699	0.014528766	-6.3516245	0.022414964	0.22816592	0.1187	1.0	8934.440479278564
798	515.8793	294.0965	1223.745	0.00021319889	271.2857	33.403778	7.587093	43.91913	8.190806	7990000	-8.6613e-08	101.46512	0.013911298	-8.579605	0.021939727	0.13278036	0.080400005	2.0	8944.872084856033
799	684.3307	508.7774	2523.4565	11.992014	434.78262	31.85491	10.71342	47.738907	2.4360354	8000000	1.648441e-07	75.15905	0.009053861	-2.9833632	0.018652434	0.101435944	0.083399996	1.0	8955.330715417862
800	732.3419	529.5938	1809.3062	144.60371	523.0	27.66112	12.732762	47.010025	6.6329646	8010000	1.13621354e-07	91.47943	0.02073361	-1.7343102	0.033624813	0.14128415	0.1305	1.0	8965.865372657776
801	1310.2219	558.94055	2089.7773	446.8667	860.625	29.877062	10.056058	48.67784	7.4295163	8020000	-1.0058284e-07	55.90464	0.013007476	-1.2574348	0.0353486	0.14778046	0.119200006	1.0	8976.349960803986
802	618.58887	401.74744	1498.0138	90.75134	433.15	28.5022	12.344526	46.435776	6.6010647	8030000	2.4214387e-08	83.49175	0.021818684	-1.4937	0.029430114	0.15495904	0.124400005	1.0	8986.757467031479
803	728.98444	641.8937	2150.6265	28.546648	476.1905	29.778734	10.495316	49.997772	6.646779	8040000	-2.2351742e-07	85.1048	0.042042576	-2.696519	0.024696456	0.11294453	0.1095	2.0	8997.186227560043
804	826.08527	544.1292	1999.633	136.20654	551.5294	28.348993	11.611847	44.754166	7.358807	8050000	-4.4703484e-08	69.129776	0.0018586825	-4.6805124	0.014120166	0.15798011	0.078	1.0	9007.73648571968
805	954.0023	541.5907	2140.8813	300.81024	664.8	30.5307	10.565402	47.96648	5.512499	8060000	-9.685755e-08	75.96989	0.017700627	-6.891514	0.043850638	0.09450412	0.118	2.0	9018.066419839859
806	812.07697	588.2109	1806.8496	84.48862	474.73334	30.886166	7.4375772	44.92992	9.813246	8070000	0.0	69.932144	-0.010708401	-1.2997656	0.027379937	0.0121572465	0.073	79.0	9030.404892206192
807	487.52463	373.8235	1260.1481	20.98587	555.55554	19.80591	10.952857	47.07397	7.2991877	8080000	-1.359731e-07	67.43671	0.0015800446	-8.915964	0.047127735	0.09942134	0.1357	3.0	9040.887660980225
808	649.0543	575.3509	1756.6466	11.992118	674.7692	19.490723	11.14394	40.711514	3.5648801	8090000	1.8253922e-07	60.243767	0.02800307	-4.159172	0.033526372	0.19981667	0.1708	2.0	9051.38032746315
809	846.4475	930.7161	2710.7698	30.4749	498.0	27.3194	9.138251	37.926346	3.8158777	8100000	-3.1664968e-08	119.149055	0.0048529394	-22.419878	0.014144456	0.18141858	0.060500003	1.0	9061.87705039978
810	716.3159	498.07526	1943.3999	53.96384	427.6842	28.462313	10.902354	46.484875	6.408196	8110000	-7.0314854e-08	97.77916	0.0015732464	-7.5766716	0.027729169	0.39784214	0.0732	1.0	9072.25948214531
811	1143.6045	928.0162	3187.7576	125.243416	588.2353	35.84456	9.39911	43.00556	4.015653	8120000	-2.2351742e-08	71.33262	0.0027202452	-4.042838	0.008852404	0.14893083	0.0277	1.0	9082.66211438179
812	1031.1515	863.30176	2493.567	285.01184	656.5833	31.211512	13.032721	49.78946	6.210936	8130000	7.8231096e-08	70.36914	0.010569486	-14.877512	0.025855271	0.26123947	0.0845	1.0	9093.131002664566
813	873.3666	624.91345	1968.8773	151.22612	693.7	24.44525	13.545841	43.607872	1.1888409	8140000	1.6018748e-07	77.54836	0.02224071	-7.0032644	0.015587571	0.164114	0.115899995	1.0	9103.566656827927
814	539.95026	435.59903	1772.4678	53.96379	335.04544	28.612082	8.355097	43.963886	0.9537634	8150000	-1.0058284e-07	85.88492	0.008351469	-4.597904	0.036262397	0.098043606	0.0975	1.0	9114.04453587532
815	797.9383	681.8244	2203.3015	75.68825	588.2353	27.935625	8.5647545	43.12326	0.39221513	8160000	1.3504177e-07	59.112495	0.006987797	-3.1602392	0.033002865	0.13467458	0.1077	1.0	9124.560100078583
816	728.46277	534.5758	1919.6028	23.984074	494.94736	27.225903	10.728137	40.635216	4.7253485	8170000	3.4924597e-09	82.56684	0.017196834	-3.6962795	0.035710454	0.2308076	0.1365	1.0	9135.039159536362
817	476.117	312.98032	1231.4304	17.988306	479.58823	21.557175	12.4356985	42.57488	0.3263017	8180000	4.0978193e-08	57.347664	0.015306473	-2.9878807	0.019059138	0.113469444	0.12939999	1.0	9145.513928890228
818	603.902	587.5035	1857.0194	20.986122	478.1875	25.523373	9.294325	39.697662	4.6210995	8190000	8.6613e-08	67.2896	0.015341781	-1.745492	0.0477117	0.15754744	0.1589	1.0	9156.057752847672
819	659.1024	590.89685	2298.643	1.1577178	434.78262	27.949875	7.8042884	42.88092	6.264749	8200000	-1.6018748e-07	75.667625	0.01457041	-3.086975	0.019519903	0.08953187	0.0888	1.0	9166.54710316658
820	411.7145	310.55643	1244.0999	17.987991	378.42856	22.05824	10.962074	41.941353	6.8271284	8210000	-2.188608e-08	74.79985	0.012210252	-6.0642347	0.04916355	0.2443986	0.15920001	1.0	9177.00260233879
821	870.0765	472.76224	1906.4764	282.81522	656.3333	25.557684	10.750136	40.834538	3.980452	8220000	1.6577542e-07	69.116394	0.0015889308	-6.2249355	0.048007026	0.2961873	0.1175	1.0	9187.451487541199
822	576.9238	337.58972	1347.6543	0.00022892811	429.77274	26.766502	12.252913	45.37208	4.465453	8230000	1.8626451e-09	87.376434	0.013005327	-1.3766499	0.054843664	0.25532794	0.1402	1.0	9197.930805921555
823	684.13293	405.6373	1709.5383	225.21251	454.54544	27.423988	11.464254	42.93691	-0.42021656	8240000	3.5390258e-08	93.33913	0.0087699145	-3.27849	0.045190062	0.19974557	0.1047	1.0	9208.338421583176
824	751.27136	707.5295	2581.2651	23.984076	412.5	32.715626	8.67246	45.75518	6.968922	8250000	3.7252903e-09	95.35225	0.0052394224	-2.8711681	0.036662053	0.08995324	0.0693	1.0	9218.776517868042
825	1002.108	544.3956	2044.1982	278.97858	514.7059	35.984524	5.6847496	45.496845	9.62114	8260000	1.10361725e-07	76.382675	0.0019741133	-5.5252266	0.011617329	0.07891154	0.027800001	2.0	9229.269154787064
826	921.88837	537.6641	2416.9387	14.990175	469.1579	38.510483	5.975977	48.47869	10.83791	8270000	-9.80217e-08	73.984604	0.0015653971	-0.7954292	0.0109025575	0.08895446	0.0316	3.0	9239.703804731369
827	845.408	720.7779	2539.178	179.87787	500.0	32.79822	11.845356	50.821728	11.197693	8280000	1.4342368e-07	81.3378	0.055244733	-12.175228	0.100624874	0.8455045	0.2673	1.0	9250.196595430374
828	1200.728	808.57904	2855.681	294.61044	543.75	42.00616	4.6950517	51.51742	9.997919	8290000	0.0	69.338776	0.0020986688	-2.0915718	0.001376406	0.08128013	0.0102	9.0	9260.788098335266
829	949.71576	726.724	2866.3672	149.8985	458.73334	40.257957	6.3740163	50.351215	13.700403	8300000	-3.3527613e-08	70.7493	0.0012459643	-4.4119377	0.0036099604	0.06410168	0.0101	79.0	9273.10996890068
830	1073.9757	968.0622	3111.4202	56.4213	493.5	41.147797	3.7260075	47.91224	20.940968	8310000	-5.5879354e-09	68.208084	-0.0009594909	-1.6436977	0.0024430566	0.0036395337	0.0072	79.0	9285.629477977753
831	827.9305	752.6824	3098.6895	7.766759	370.37036	42.44246	3.1075418	49.224373	25.064207	8320000	9.313226e-09	72.23509	-0.0014585932	-1.134121	0.0022628626	0.0050141476	0.0065	79.0	9297.971091747284
832	1101.9946	746.0273	3060.9573	72.17301	519.7692	41.914803	3.509981	55.257828	26.344622	8330000	-1.6996637e-08	58.699036	-0.0010148954	-2.584216	0.004031116	0.0019831867	0.005	79.0	9310.295004844666
833	955.0285	708.75104	2940.392	8.674905e-05	475.10526	40.489017	3.9678962	49.761944	22.463455	8340000	-2.2351742e-08	75.87427	-0.00074118114	-3.8359919	0.0044749035	0.0026017101	0.0053000003	79.0	9322.653016805649
834	1544.6986	1038.4553	3089.966	292.20044	723.3333	39.760994	2.532584	46.61046	25.0236	8350000	-3.7252903e-09	52.866383	-0.00089153997	-4.9581614	0.0014200781	0.001341902	0.0037	79.0	9334.946598052979
835	982.1798	900.4509	2999.589	3.886951e-05	500.0	41.10141	3.550288	58.147057	26.386438	8360000	-4.8428774e-08	97.851685	-0.0020790056	-24.59951	0.0062043406	0.008959843	0.010400001	79.0	9347.180628299713
836	705.8588	562.9712	1781.0928	1.630724e-07	346.72726	39.768906	3.257627	50.251305	21.522394	8370000	0.0	67.939026	-0.00097429566	-1.6701412	0.0018242217	0.002578691	0.0072	79.0	9359.674487352371
837	904.4103	697.4759	2872.2505	149.89882	444.16666	37.89702	5.6446624	45.73447	16.218153	8380000	3.632158e-08	68.957954	-0.0017664963	-3.3274288	0.0099058775	0.004963152	0.0155	79.0	9372.049323797226
838	1067.9159	798.73114	2738.6775	52.41949	548.35297	39.91116	3.8121686	46.91474	18.965685	8390000	-7.450581e-09	67.95604	-0.0008793962	-4.972142	0.002455113	0.0018526269	0.0054	79.0	9384.410109758377
839	1181.7632	823.5739	2666.3884	210.76161	666.6667	36.912987	4.997726	51.24252	18.775705	8400000	-5.5413693e-08	97.08172	-0.0015271045	-7.685213	0.012210481	0.0058643743	0.02	79.0	9396.816695451736
840	872.2126	693.7825	2500.7546	142.37631	463.14285	35.568924	4.429602	48.026165	18.694221	8410000	-2.142042e-08	71.07921	-0.0017867582	-6.2100067	0.008427673	0.008098735	0.015300001	79.0	9409.16511631012
841	654.6318	499.4502	1697.311	14.990235	329.04	37.90572	4.560287	48.35847	19.843903	8420000	4.656613e-10	79.80552	-0.00107858	-1.9161835	0.0025968994	1.2164877e-05	0.010199999	79.0	9421.49513912201
842	802.7944	609.87164	2604.6328	5.996337	408.2381	38.301426	3.6441314	51.583218	21.915731	8430000	-1.21071935e-08	111.032425	-0.0013017384	-2.2318735	0.00515808	0.0035029836	0.0118	79.0	9433.820904016495
843	1011.18634	773.1131	2755.8047	295.9001	526.3158	36.981552	3.8606575	46.280148	21.017994	8440000	-1.7695129e-08	60.547855	-0.0014623804	-1.758152	0.0015768831	0.0033840067	0.012	79.0	9446.115163326263
844	1451.4486	863.35223	2569.6514	53.962906	765.5833	37.046062	5.4435225	45.833736	19.460968	8450000	-7.450581e-09	66.14124	-0.0010384833	-2.6460247	0.0032561596	0.0013619366	0.0072999997	79.0	9458.516041517258
845	1066.7698	745.36084	2548.725	131.91188	537.5	36.950394	5.84392	44.986042	19.293762	8460000	7.450581e-09	70.139015	-0.000978136	-1.3589144	0.0021839202	0.0011067488	0.0086	79.0	9471.096782207489
846	605.1381	501.71393	1761.9447	4.11151e-05	321.22223	36.839073	5.9487767	48.869835	18.401865	8470000	3.7252903e-09	94.136604	-0.0011504826	-5.4201317	0.008659428	-0.0036679292	0.0095	79.0	9483.69595003128
847	772.7452	500.869	1971.6063	53.96384	454.54544	34.52092	5.254317	45.221004	19.187428	8480000	-3.7252903e-09	98.46801	-0.0018071034	-7.0844765	0.0017653685	0.0033666776	0.0137	79.0	9496.2977039814
848	918.2012	712.1779	2555.8213	144.43399	499.1875	33.978886	4.910618	43.945923	14.649096	8490000	-2.0489097e-08	73.606514	-0.0017130254	-5.5336647	0.0018103804	-0.0003630863	0.0082	79.0	9508.926136732101
849	1236.6946	813.41815	2556.5913	246.0196	694.7692	35.203323	4.770238	43.82774	20.257366	8500000	6.239861e-08	58.69954	-0.0014596854	-3.6404972	0.0009548424	0.0035165923	0.010500001	79.0	9521.767326593399
850	1052.5845	637.4046	2553.37	115.051895	623.5	33.78063	7.2125673	47.7761	15.885983	8510000	5.6810677e-08	87.33474	0.0009114739	-12.676574	0.0013857035	0.090970695	0.048699997	2.0	9532.776619672775
851	510.44382	397.5749	1343.0693	33.609596	400.0	27.814081	8.083251	42.70803	12.004753	8520000	3.5390258e-08	89.27971	0.004824624	-20.497227	0.0014923583	0.13638586	0.0776	1.0	9543.267862558365
852	767.92834	741.2221	2399.801	8.994488	504.0	27.47993	6.1203623	44.143044	3.2927125	8530000	-5.448237e-08	68.759995	0.0018299073	-9.34015	0.000734024	0.11248699	0.0464	1.0	9553.915143251419
853	1113.7485	870.04376	2610.5933	41.97187	633.5833	32.069508	5.3905935	40.83173	5.730746	8540000	6.3329935e-08	78.46631	0.0014479056	-9.704526	0.0038495765	0.14147131	0.0271	2.0	9564.815205335617
854	812.2976	681.8816	2780.2605	269.9966	413.31818	35.68092	5.1808195	44.17067	16.197384	8550000	1.4901161e-08	75.71736	0.0023146626	-4.9710817	0.0006592256	0.0869785	0.012399999	4.0	9575.509731531143
855	1174.776	797.9759	2473.769	343.1095	666.6667	35.41903	5.3640776	47.923996	17.466772	8560000	-3.259629e-08	66.30763	0.0037802455	-5.314535	8.69309e-06	0.084661275	0.0157	4.0	9586.137152433395
856	915.09424	734.8673	2333.5251	38.974037	555.3333	32.415096	7.129138	46.585377	13.455579	8570000	1.094304e-07	69.17709	0.0018668333	-5.9633017	1.0090992e-05	0.07609895	0.024799999	25.0	9597.402983903885
857	769.5582	677.0541	2175.4282	33.051044	508.33334	30.348566	7.017398	47.119083	13.458503	8580000	1.7695129e-08	57.439533	0.0026211261	-1.5314245	5.5422443e-06	0.09107851	0.035099998	6.0	9607.938482046127
858	1003.7731	629.0976	1975.4742	152.7923	715.1818	28.956087	4.5535345	41.090378	15.611717	8590000	4.1909516e-08	44.890343	0.004306148	-4.6958675	3.3144215e-06	0.10329634	0.063	1.0	9618.304828166962
859	952.41046	609.8365	2095.7249	349.65396	666.6667	27.118603	6.8237085	40.349068	3.2146575	8600000	4.4703484e-08	59.20101	0.0027275607	-4.1662693	2.1605467e-06	0.089329034	0.0419	1.0	9628.729204177856
860	668.05145	450.11545	1633.7947	66.22839	471.7647	28.663324	6.503837	45.07902	9.119325	8610000	-1.2665987e-07	63.000603	0.0049359696	-2.6781874	2.4258682e-06	0.10614176	0.0475	1.0	9639.121106863022
861	969.2345	745.25726	2428.669	146.6695	558.8571	30.922272	5.522299	43.2907	9.493829	8620000	9.778887e-09	67.26514	0.0030431729	-8.324027	1.809381e-06	0.111077726	0.0269	2.0	9649.520296573639
862	530.92694	558.8619	2013.8962	0.0001794211	334.10345	32.539143	5.901572	47.80441	14.781883	8630000	-5.6345016e-08	96.58261	0.004997568	-7.825426	1.7231571e-06	0.13663407	0.0379	2.0	9660.04676580429
863	857.3065	584.8358	2204.3044	44.96999	526.3158	30.334557	5.079146	45.686275	10.80046	8640000	3.1664968e-08	70.55939	0.0029483652	-7.050725	1.2943442e-06	0.0878042	0.026999999	2.0	9670.535386323929
864	837.6278	575.34235	2222.5881	150.79063	531.8571	30.849794	6.4682603	45.80057	9.381534	8650000	-1.9557774e-08	79.4441	0.002575854	-4.184376	6.1941665e-07	0.0813759	0.0241	3.0	9681.257237195969
865	689.2944	592.9632	2316.1785	2.9563741e-06	393.31818	32.50471	5.216864	45.664852	12.232339	8660000	1.8626451e-08	80.58689	0.00058113877	-5.6274776	9.039063e-07	0.044961665	0.0189	79.0	9693.58619427681
866	744.78674	680.5925	2384.87	152.39844	434.42856	32.88291	6.9197726	48.03703	-74.987885	8670000	-2.514571e-08	118.10002	-0.0014499967	-13.420975	1.1915494e-06	0.012176873	0.0189	79.0	9705.916278362274
867	988.8759	713.49054	2397.1658	4.0634204e-06	588.2353	33.20451	7.1550436	47.322674	11.316338	8680000	3.3527613e-08	87.046234	-0.0008744644	-10.981375	1.6792133e-06	-0.00014884186	0.0072	79.0	9718.297614097595
868	826.385	743.2929	2616.3018	42.95324	417.8889	34.755085	5.915871	47.722763	-0.92419326	8690000	3.1664968e-08	109.69092	-0.0014258977	-40.878113	2.0616717e-06	0.028584227	0.0149	79.0	9730.590380907059
869	977.2707	888.8848	2803.385	53.851727	512.2353	37.16388	6.6498604	51.8482	8.832897	8700000	-7.450581e-09	74.88272	-0.001630024	-16.219692	1.0961953e-06	-0.010432022	0.0093	79.0	9743.122192621231
870	973.5113	792.39667	2917.1096	146.90005	481.55554	38.43715	4.433479	53.744965	14.995746	8710000	-1.1175871e-08	64.84204	-0.0006670593	-6.1733418	1.1209231e-06	0.0029054577	0.0055	79.0	9755.736695766449
871	1153.2454	981.5105	3288.4307	142.76749	500.0	42.282467	3.4724598	49.526295	23.899134	8720000	-5.5879354e-09	64.60416	-0.0004415313	-11.385819	2.3180664e-06	0.00028787728	0.0029	79.0	9768.349632263184
872	1280.3989	906.40454	3119.6135	102.2489	594.6667	44.13461	3.1382596	60.78217	25.336498	8730000	1.8626451e-08	76.1528	-0.0006660735	-19.560741	1.923535e-06	0.0018210164	0.0033	79.0	9780.888496160507
873	1012.0679	731.9896	3174.5286	146.90085	456.73685	43.149662	3.3028512	51.687775	25.395517	8740000	-1.8626451e-09	63.009567	-0.00062339334	-6.4515333	1.2346989e-06	0.0007978443	0.0041	79.0	9793.558951854706
874	1076.7534	815.53107	2946.3428	23.530508	504.1875	41.837925	4.441098	53.937393	18.352743	8750000	-3.7252903e-08	89.08561	-0.0008153501	10.4644375	1.0095769e-06	0.0029241012	0.0046	79.0	9806.051761865616
875	698.0176	500.5975	1805.1478	1.4165548e-05	303.0303	43.225525	3.5671506	75.53984	14.151021	8760000	-1.1175871e-08	95.62439	-0.00037114747	-8.543966	1.4681031e-07	-3.968297e-05	0.0044	79.0	9818.706458806992
876	1013.3966	740.99365	2677.6963	14.99064	444.0	43.131844	2.1412196	70.487274	26.242178	8770000	7.450581e-09	82.37727	-0.00024664623	-3.5562668	1.3059463e-07	0.0008975559	0.0029	79.0	9831.515754461288
877	1103.3203	1010.6718	2888.5183	279.4026	541.8461	42.98089	1.4887499	67.46365	25.006634	8780000	-4.656613e-09	70.77974	-0.001152206	-8.965488	1.2163089e-07	0.0039364547	0.0046	79.0	9844.183556079865
878	1298.105	905.4078	2453.676	1.3163586e-07	624.5333	39.499023	3.939171	63.486534	17.355005	8790000	-3.7252903e-09	85.28039	-0.0005119673	-2.9352074	9.2282335e-08	9.8913006e-05	0.0026	79.0	9856.601085424423
879	1180.3734	830.18854	3067.309	65.55427	555.55554	40.23587	2.6620853	62.43787	20.561993	8800000	7.450581e-09	58.598614	-0.00061016914	-3.123004	8.6198156e-08	0.0016911718	0.0047	79.0	9869.319340467453
880	712.9805	562.0017	1983.1746	2.9982643	348.63635	41.27082	3.1536984	62.428753	21.197508	8810000	1.4901161e-08	92.73003	-0.0013266536	-11.792128	7.8734885e-08	0.00432919	0.0093	79.0	9881.753729820251
881	1061.1836	811.63855	2760.281	225.6092	555.7857	38.860508	3.4286003	58.264072	19.426605	8820000	-2.514571e-08	64.980225	-0.0013901871	-5.3093004	5.932352e-08	0.0027699282	0.0101	79.0	9894.121995925903
882	1495.6383	921.1978	2757.9414	176.58363	767.0	37.368233	3.0534806	57.4478	19.102657	8830000	2.9802322e-08	78.05817	-0.0013116198	-4.7718525	5.426685e-08	0.0047090296	0.0072	79.0	9906.423811674118
883	908.53345	613.53394	2292.3867	152.8965	434.78262	38.335136	3.5114193	53.737106	17.287252	8840000	-2.514571e-08	83.99251	-0.00050383084	-5.849778	4.568148e-08	0.00084160955	0.003	79.0	9918.715266227722
884	1012.32837	778.18054	2707.0408	128.91284	479.33334	40.32007	2.4109664	48.916298	23.365099	8850000	1.8626451e-09	83.65537	-0.0016961035	-12.9710655	4.319147e-08	0.02169896	0.0106	79.0	9930.981462478638
885	1274.757	725.31415	2364.281	94.35666	805.7778	35.809433	5.527303	50.717796	13.056587	8860000	-2.2351742e-08	102.08602	-0.0011390655	-28.71052	3.595826e-08	-5.1757233e-05	0.0123	79.0	9943.732362747192
886	848.1404	467.65152	1730.1274	274.99945	451.0625	33.048252	4.5864644	46.017906	-4.126927	8870000	-1.4901161e-08	77.015686	-0.0010689788	-11.406316	3.8677207e-08	0.002987429	0.009300001	79.0	9956.146141290665
887	710.0211	695.2713	2588.4766	1.5168038e-05	370.37036	35.71722	3.8992095	54.05348	21.487164	8880000	-2.7939677e-09	96.72492	-0.00080932584	-7.4985695	5.4486378e-08	0.058480352	0.0117	79.0	9968.716284751892
888	760.3793	659.6239	2748.4492	1.5043939e-06	399.14285	36.88239	4.094847	50.429424	21.56218	8890000	4.656613e-08	83.8269	-0.0012547378	-3.2478466	5.1132623e-08	0.0003605013	0.0086	79.0	9981.157335281372
