Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	443.3333	496.86865	1556.7362	1.9e-39	390.2	314.15182	1440.0	19.0	11.787401	1.0712066	35.50837	11.735474	390000	-5.9604645e-08	604.3705	-0.0022538044	-4.4859047	0.81848013	0.0018910496	0.0019	79.0	470.428466796875
39	452.77155	585.1999	2145.3933	3.6e-39	476.1905	407.4167	1440.0	28.0	11.9960375	0.81438804	30.344255	11.9588375	400000	0.0	496.817	-0.0017886907	-2.0652351	0.81338656	0.00029619096	0.003	79.0	482.5563585758209
40	402.04874	536.3772	1622.4503	1.5e-39	625.0714	444.20114	1440.0	15.0	12.147313	0.52992225	24.793514	12.124856	410000	-2.9802322e-08	400.37225	-0.0030818032	-0.52970123	0.8204409	0.01167088	0.0007	79.0	494.8031356334686
41	503.51248	557.8037	1906.1323	4.2e-39	594.0	452.89307	1440.0	41.0	12.214304	0.22742015	17.729008	12.204663	420000	-2.9802322e-08	420.1574	-0.0008626655	-0.5034828	0.7485921	0.002148863	0.0013	79.0	506.9844663143158
42	421.09308	367.72668	1580.5942	6.511689e-30	386.48	305.42548	1440.0	52.0	12.312764	0.4919592	21.551733	12.286248	430000	-5.9604645e-08	552.30615	-0.0013738181	-3.5509262	0.7271495	0.0103834905	0.2605	79.0	519.1780140399933
43	640.92804	734.72217	2335.308	5.2e-39	500.0	478.64236	1440.0	13.0	12.536791	0.73874176	29.61151	12.503788	440000	-5.9604645e-08	596.14575	-0.0014953054	-8.4771	0.78621167	0.0022880416	0.0019	79.0	531.3682074546814
44	504.6363	522.53357	1603.648	1.9e-39	540.7857	293.11703	1001.0	19.0	12.889508	0.66091007	28.739864	12.861488	450000	-4.4703484e-08	557.464	-0.0018774644	-4.646076	0.7919209	0.0068469676	0.0015	79.0	543.5551533699036
45	899.17365	811.379	2106.8298	2.7630751e-06	682.75	419.83017	1440.0	51.0	13.1674185	0.5755627	27.69821	13.144391	460000	2.9802322e-08	649.3062	-0.00047119707	-9.777794	0.73247296	2.946225	0.007900001	45.0	554.9269235134125
46	726.22754	816.2346	2395.4153	5.1e-39	544.3333	415.04767	1440.0	22.0	13.547621	0.67347544	27.769651	13.494053	470000	-2.9802322e-08	586.70166	-0.0028689615	-11.131985	0.7445651	0.0054597	0.005	79.0	567.0299453735352
47	662.0545	677.9025	2052.1265	2.1798319e-06	625.0	474.34006	1440.0	237.0	13.981428	0.78639925	29.72333	13.872779	480000	-2.9802322e-08	489.7759	-0.0016452931	-3.100998	0.6753278	0.0061206874	0.0078000003	79.0	579.3674795627594
48	468.01062	491.9971	1780.369	1.9e-39	401.26666	328.92358	1042.0	19.0	14.28205	1.1587915	34.315163	14.095143	490000	5.9604645e-08	692.2718	-0.0030339942	-11.836819	0.6309444	0.0030239117	0.0167	79.0	591.6317541599274
49	731.9229	675.2605	1802.2489	4.5213956e-06	642.0	401.2886	1347.0	101.0	14.6695595	0.78926146	29.112585	14.533279	500000	-2.9802322e-08	601.079	-0.0007068645	-7.890396	0.6616663	0.5086441	0.0029000002	12.0	602.1181030273438
50	574.904	729.1176	2493.648	1.7089302e-33	570.8125	487.17416	1440.0	113.0	14.98659	0.8350819	33.69252	14.92958	510000	0.0	502.5492	-6.837025e-05	-1.317482	0.6322135	3.0101264	0.00080000004	1.0	612.5000238418579
51	473.77283	548.109	1731.8114	2e-39	400.0	379.97937	1237.0	19.0	15.189325	0.8316236	29.813295	15.082415	520000	0.0	565.8229	-0.001168482	-3.3798676	0.6351177	0.002626842	0.0017	79.0	624.6851570606232
52	754.09674	779.87445	2112.42	1.3061809e-06	611.5833	564.5543	1440.0	35.0	15.438038	0.93224967	30.746244	15.330104	530000	2.9802322e-08	523.0119	-0.0018418506	-0.8581619	0.6018439	0.003197623	0.0134	79.0	636.9013297557831
53	492.3395	594.9838	1755.7626	1.9e-39	386.75	384.95532	1440.0	19.0	15.558917	0.86502963	34.354156	15.500045	540000	0.0	569.2398	-0.0029407106	-7.331295	0.622787	0.0053777182	0.003	79.0	649.0742654800415
54	655.6162	795.078	2327.0952	9.255578e-29	621.0	497.29437	1440.0	20.0	16.530554	3.7922986	55.086815	15.848049	550000	-1.4901161e-08	578.01135	-0.014105491	-37.919846	0.5282035	0.010235287	0.0484	79.0	661.2305929660797
55	485.58664	472.1943	1741.0162	3.1528155e-21	454.54544	441.51886	1440.0	20.0	16.273535	0.8181342	27.786783	13.696206	560000	1.4901161e-08	528.1083	-0.0011741407	-1.4520798	0.5626193	0.0016090451	0.0041	79.0	673.3638396263123
56	579.12933	513.82745	1878.3103	8.4497234e-24	511.41177	345.90158	1440.0	132.0	16.346878	0.5022138	25.538523	16.296322	570000	0.0	549.93933	-0.0013341457	-1.6221848	0.52855706	0.003185388	0.0026	79.0	685.4950985908508
57	390.11606	422.40164	1420.8657	1.9e-39	515.5714	397.10754	1220.0	19.0	16.524605	0.64127314	31.473999	16.480343	580000	5.9604645e-08	488.74478	-0.0010846276	0.20896912	0.57075226	0.004785902	0.0027	79.0	697.5972211360931
58	497.75473	509.72952	1622.3828	8e-40	481.5	468.13937	1440.0	8.0	16.72035	0.81216127	28.296495	16.604506	590000	2.9802322e-08	526.7747	-0.0014630295	-0.5676575	0.5131525	0.0039146855	0.0058	79.0	709.6864700317383
59	603.9097	585.6836	1876.7278	6.1940687e-26	434.78262	252.1604	946.0	90.0	16.982632	1.1665556	30.965628	16.730417	600000	0.0	603.6468	-0.0045395643	-11.746925	0.57679164	0.014471148	0.026800001	79.0	721.8785498142242
60	583.7156	644.9201	1873.1327	3.8e-39	396.95834	294.86884	1141.0	19.0	18.075233	2.1224763	35.17165	17.171093	610000	5.9604645e-08	603.0892	-0.010011522	-11.889946	0.6105346	0.032659404	0.0731	79.0	734.1639070510864
61	577.47107	619.82117	2125.2603	2.6208e-18	489.5	309.89273	1409.0	184.0	18.327234	1.8518778	34.64313	17.652857	620000	0.0	524.9005	-0.005070065	-0.36255646	0.61219376	0.0012449224	0.036799997	79.0	746.2276129722595
62	412.8393	425.7206	1740.6554	1.9e-39	363.14285	326.59824	1440.0	19.0	18.058443	1.0729654	33.455624	17.858604	630000	2.9802322e-08	589.0788	-0.002887033	-0.004585266	0.497455	0.0062043034	0.1437	79.0	758.4009563922882
63	342.41226	421.35446	1366.167	5.9827016e-36	384.6154	275.43646	1272.0	20.0	18.281195	1.2927915	33.279594	17.94028	640000	2.9802322e-08	559.2053	-0.0033295825	-1.2638168	0.46152794	0.0056328573	0.0117	79.0	770.5334854125977
64	730.91016	706.9232	1924.2328	1.1375356e-25	604.0833	354.84772	1216.0	113.0	18.55015	1.5391674	31.343046	13.646778	650000	2.9802322e-08	532.6708	-0.0052348105	-11.406395	0.5608334	-0.0005989508	0.0269	79.0	782.7122447490692
65	858.0972	640.248	2308.9678	8.752606e-20	680.63635	398.07065	1350.0	142.0	18.685106	1.4541005	32.537975	18.313631	660000	-2.9802322e-08	548.5602	-0.0037491024	-0.7126999	0.5329734	0.015098585	0.0238	79.0	794.9314961433411
66	366.68695	440.8189	1555.0566	1.9e-39	410.09525	413.41904	1440.0	19.0	19.140587	1.4584993	29.908415	18.550417	670000	5.9604645e-08	568.6131	-0.0194491	-19.615387	0.55213535	0.07647559	0.1491	53.0	806.5472621917725
67	714.34406	741.1728	2100.0837	1.9e-39	526.3158	355.64337	1440.0	19.0	17.785522	2.0702949	26.101768	4.509136	680000	-2.9802322e-08	605.6092	-0.011900311	-29.743614	0.53761446	0.0058599412	0.0674	79.0	818.7692725658417
68	733.6323	727.35596	2411.9216	1.8360619e-09	431.8125	294.62268	1067.0	73.0	19.782934	1.1185452	23.629986	11.561265	690000	-5.9604645e-08	595.16736	-0.0015322398	-31.449501	0.5787041	0.093984514	0.1767	2.0	829.1571199893951
69	817.8733	1093.398	3271.3225	2.5751183e-38	618.6	461.6886	1440.0	114.0	20.80362	2.637993	30.519272	2.9339385	700000	2.9802322e-08	583.5984	-0.013064182	-59.207085	0.6752646	0.037126843	0.0652	79.0	841.2917423248291
70	333.69217	348.14978	1151.9572	5.2e-39	475.82352	296.65076	1129.0	52.0	16.26626	7.5685787	30.814346	-62.86566	710000	1.4901161e-08	416.24164	0.031962972	-38.352703	1.0685742	0.10641015	0.2655	5.0	851.7476453781128
71	918.93774	887.378	2402.5027	1.657845e-06	833.3333	464.67126	1440.0	135.0	16.180857	4.252178	23.992567	-8.595465	720000	-2.9802322e-08	454.78064	0.023702286	-23.183502	1.0477684	0.10302378	0.2556	1.0	862.0793054103851
72	548.72675	543.51166	1587.2219	1.9e-39	511.3684	375.38474	1440.0	19.0	17.134138	6.2869887	25.652538	-7.393639	730000	-5.9604645e-08	441.99313	-0.02290199	-15.703766	1.1051564	-0.008043452	0.1067	79.0	874.2120702266693
73	287.64267	311.85004	1202.0627	5.1e-39	300.56522	222.01955	732.0	51.0	17.147142	13.777712	36.672997	-182.75623	740000	2.9802322e-08	550.11536	-0.0115797	-62.046806	0.95982635	-0.020439219	0.1035	79.0	886.4401919841766
74	528.9731	480.7755	1427.0436	2e-39	597.5333	385.03107	1440.0	20.0	18.044079	7.0134163	31.087667	-65.59928	750000	4.4703484e-08	470.70877	-0.015779257	-10.778793	0.8640828	0.26064914	0.1009	58.0	898.1728842258453
75	653.1181	696.3057	1936.3987	5.656666e-21	588.2353	401.81857	1440.0	51.0	18.341068	5.77542	25.973265	-17.767416	760000	0.0	446.97504	-0.020987462	-16.994186	0.9526334	-0.0253942	0.1211	79.0	910.2430415153503
76	398.22165	442.9756	1432.6229	5.2e-39	302.41666	213.79195	781.0	52.0	20.164248	6.461026	27.367668	-26.702528	770000	-5.9604645e-08	547.8395	-0.008880988	-28.078094	0.6802281	-0.0023593395	0.083900005	79.0	922.4304676055908
77	587.43225	467.72217	1938.6128	6.028528e-07	416.63635	263.62845	1052.0	52.0	21.812607	6.2914486	32.108383	-7.708751	780000	0.0	546.90533	-0.0052205883	-7.6985626	0.918888	8.446573	0.0093	7.0	932.9303033351898
78	743.77356	935.06134	2686.7979	1.1243643e-09	579.9286	411.149	1440.0	18.0	21.414307	7.686441	33.450413	-28.094728	790000	0.0	430.18323	-0.010206919	-7.3413696	0.98745406	0.008553777	0.0682	79.0	945.0831065177917
79	690.37854	632.9387	1743.3065	1.1883566e-12	666.6667	456.2353	1440.0	50.0	16.64559	12.951149	33.005196	-49.614536	800000	2.9802322e-08	430.84756	-0.015512995	-11.705475	1.0512881	0.008584507	0.0936	79.0	957.379067659378
80	1011.1145	1050.8264	2948.129	1.13e-38	640.0833	423.62534	1352.0	52.0	23.93372	8.587903	31.944754	-86.411575	810000	-2.9802322e-08	528.1339	0.001976261	-24.736885	0.9181744	0.08014132	0.1649	2.0	967.6753041744232
81	726.98663	527.96204	1955.9403	1.52278e-06	591.2857	316.57663	1440.0	251.0	22.413984	7.4960365	31.596811	-66.01223	820000	2.9802322e-08	535.62	-0.0139186755	-15.371597	0.90508413	-0.0037151682	0.1304	79.0	979.9467668533325
82	776.59467	888.48975	2592.0908	4.2993782e-27	618.38464	482.70367	1370.0	52.0	21.78383	7.3404813	30.730986	-44.538315	830000	2.9802322e-08	460.95306	-0.015714154	-17.028252	1.0765464	-0.002169854	0.125	79.0	992.1616423130035
83	532.7348	517.38324	1782.2572	5.2e-39	416.66666	350.9069	1365.0	51.0	-130.2744	10831.789	33.15851	-770125.44	840000	-1.7462298e-09	117348050.0	-0.0002903504	-117347600.0	1.0418519	0.028625019	0.1117	79.0	1004.3136758804321
84	1167.1138	1061.3243	3182.5212	4.672109e-06	697.1	403.84512	1440.0	205.0	26.393326	4.5510025	34.14934	-5.127758	850000	2.9802322e-08	481.86258	-0.016989965	-18.46521	1.0935864	-0.004485632	0.1052	79.0	1016.5609056949615
85	556.05225	648.0024	2250.111	1.22e-38	452.35294	383.41684	1296.0	10.0	27.749538	5.5966287	39.268272	-12.5031395	860000	-5.9604645e-08	513.01587	-0.011701874	-61.173935	1.0761619	-0.006798569	0.1037	79.0	1028.6505510807037
86	464.91153	586.99963	2180.6792	5.2e-39	378.86957	344.59433	1440.0	19.0	19.786276	13.087606	34.59379	-90.958725	870000	0.0	455.60858	-0.018385641	-15.034637	1.0523951	0.0063514514	0.1226	79.0	1040.7444801330566
87	780.71857	1011.02924	2807.5613	5.1e-39	526.3158	442.81088	1306.0	10.0	24.39979	5.9482718	34.05505	-3.4871528	880000	0.0	499.01608	-0.0156173	-26.867332	0.9682345	-0.012822033	0.096	79.0	1052.9305415153503
88	497.37054	664.1466	2042.1826	5.1e-39	326.6	296.95596	1133.0	19.0	28.66834	4.046107	36.633907	10.298488	890000	-2.9802322e-08	559.4893	-0.007100027	-18.131592	0.8088529	0.010684664	0.0423	79.0	1065.198884010315
89	564.8683	455.84418	1219.6774	1.12e-38	474.75	285.20798	1215.0	112.0	21.428032	11.126507	34.64097	-90.632545	900000	0.0	472.4706	-0.0077477917	-6.057541	0.9625118	0.024995562	0.036900003	79.0	1077.4601485729218
90	766.1987	918.8175	2824.4827	5.564184e-24	483.1579	404.70447	1440.0	52.0	26.90417	5.6119123	34.081886	-13.976991	910000	2.9802322e-08	476.16193	-0.021627001	-3.1674194	1.0356002	0.0069472725	0.1498	79.0	1089.6861567497253
91	791.9931	827.6639	2322.753	1.9e-39	588.2353	459.3364	1440.0	19.0	26.230904	6.636279	34.927513	-17.60955	920000	-2.9802322e-08	458.14362	-0.015935678	-4.0017624	0.9704192	-0.0037627919	0.0953	79.0	1101.8069005012512
92	562.3258	694.10376	1964.4359	1.9e-39	397.05264	383.6825	1394.0	19.0	26.08182	8.012435	35.569633	-32.510952	930000	2.9802322e-08	491.39157	-0.012406258	-8.984245	0.84997964	0.006356936	0.0809	79.0	1114.031986951828
93	633.29065	805.2001	3052.9626	4.0714548e-17	457.0	343.2381	1440.0	136.0	26.622225	7.6702175	35.859283	-45.28249	940000	0.0	494.6784	-0.006830886	-4.2408752	0.89823365	0.008664863	0.041199997	79.0	1126.21444439888
94	761.366	749.0022	2336.208	9.010032e-21	648.1818	449.7611	1440.0	70.0	26.015638	7.0911283	35.497902	-21.33267	950000	0.0	411.6203	-0.020150045	-10.171886	0.99665415	0.010836154	0.1261	79.0	1138.3918151855469
95	662.3459	660.8287	1815.38	1.4026159e-07	476.1905	336.41568	1322.0	42.0	25.959108	7.839358	35.186768	-4.824794	960000	-2.9802322e-08	445.22104	-0.0073512928	-7.352909	0.97085065	-0.026254235	0.0463	79.0	1150.5869944095612
96	486.1777	620.71606	2469.6716	2.2330443e-28	373.70834	278.91492	1109.0	52.0	23.775454	10.683884	36.117695	-80.50891	970000	2.9802322e-08	509.99997	-0.011153899	-10.788239	0.8835661	0.015192701	0.0894	79.0	1162.8059811592102
97	482.27972	743.0619	3282.4888	1.9e-39	340.65216	311.95132	1439.0	19.0	26.761753	6.668974	35.684204	-22.236357	980000	-2.9802322e-08	471.84134	-0.011010151	-9.612404	0.8570559	427.00854	0.157	9.0	1173.320389509201
98	584.0823	489.77637	1587.5281	1.2901752e-24	482.83334	421.524	1440.0	19.0	24.148256	10.545636	35.747528	-66.660446	990000	5.9604645e-08	425.87512	-0.026507562	-30.08403	1.0073369	0.051230237	0.1985	79.0	1185.4165399074554
99	580.6795	763.02563	2592.6814	1.9e-39	476.1905	467.54523	1440.0	10.0	20.638685	10.528619	35.031075	-21.345892	1000000	2.9802322e-08	466.09924	-0.005499188	-35.876915	0.9116397	7.2657013	0.047399998	6.0	1195.887240409851
100	948.59283	1085.4387	3110.6177	2e-39	625.3571	447.802	1440.0	9.0	29.691725	3.514338	35.84923	7.2245846	1010000	2.9802322e-08	411.93286	-0.009048134	-2.0471115	0.7270824	-0.017417502	0.080900006	79.0	1208.1600561141968
101	425.97168	522.9214	1937.7407	1.9e-39	413.45834	309.0344	1440.0	19.0	21.229055	13.761454	36.675346	-75.32012	1020000	-2.9802322e-08	483.16034	-0.007774465	-26.42704	0.7627922	0.0104289055	0.051999997	79.0	1220.3842153549194
102	906.708	957.1897	2335.9084	1.3326573e-07	645.0	441.82925	1440.0	114.0	24.87588	7.5823	35.11901	-19.435966	1030000	2.9802322e-08	430.3274	-0.0063660853	-12.395302	0.67771137	-0.0023047372	0.0604	79.0	1232.521687746048
103	677.49274	660.28235	2566.7383	9.841914e-26	476.1905	315.03055	1117.0	113.0	26.610653	5.5855575	35.69106	-5.536943	1040000	-2.9802322e-08	487.72775	-0.01576421	-42.25374	0.6340468	0.032289147	0.1904	79.0	1244.7327024936676
104	426.83118	446.45676	1360.6293	5.2e-39	337.72726	308.1424	1440.0	38.0	23.96695	11.265961	37.31286	-45.679813	1050000	2.9802322e-08	468.16003	-0.014406074	-26.474426	0.7992768	-0.00027127564	0.1069	79.0	1256.8948228359222
