Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
49	676.5508	705.4731	1953.1014	1.0153156e-22	574.61536	377.70206	1440.0	19.0	26.132368	4.8204875	39.663174	9.260687	500000	0.0	292.49338	-0.0063880095	-7.6298847	0.42496943	0.013680775	0.0378	79.0	602.2273006439209
50	456.7882	506.05212	1610.9886	1.6431813e-06	327.2	313.54517	1392.0	18.0	24.713634	3.981491	35.447838	6.965621	510000	-5.9604645e-08	382.1064	-0.0049425364	-21.084412	0.48425686	0.71821314	0.044600002	56.0	614.2006304264069
51	502.27457	468.89304	1744.3036	3.0274623e-06	384.6154	244.72372	909.0	53.0	25.854662	6.0450854	83.53548	10.191179	520000	-5.9604645e-08	385.00323	-0.0039321296	1195.6812	0.48741823	0.5606009	0.037299998	26.0	625.5165963172913
52	690.6545	811.899	2484.3047	8.382931e-15	615.5333	524.2141	1440.0	18.0	22.31596	4.580768	35.62313	-2.7933946	530000	0.0	268.13306	-0.010421805	-15.018748	0.3302507	0.022033408	0.0626	79.0	638.0604014396667
53	596.06366	726.0139	2761.7517	0.00871217	463.3684	434.3747	1440.0	15.0	22.615862	5.1143303	35.150463	-1.6608893	540000	5.9604645e-08	290.5043	-0.010325186	-22.08452	0.42220837	0.05806812	0.0775	79.0	651.1695184707642
54	608.73456	520.3304	2260.8157	0.02782235	519.7647	378.9972	1440.0	115.0	21.706594	6.305573	40.645077	-7.9935102	550000	5.9604645e-08	243.97005	-0.00991419	-10.871445	0.55337584	0.021963576	0.0731	79.0	663.9114668369293
55	609.8687	561.29	2205.406	0.020947605	500.0	295.52917	1362.0	18.0	22.945774	4.668439	39.03978	10.708779	560000	-5.9604645e-08	244.47739	-0.008658908	-4.1871834	0.52062666	0.03601769	0.08840001	79.0	676.5479326248169
56	426.538	339.6965	1342.685	0.012539813	310.43478	257.36523	948.0	52.0	23.437876	5.1040106	39.59364	-4.870907	570000	-2.9802322e-08	275.13892	-0.010733534	-3.9070816	0.5555562	0.012727372	0.082499996	79.0	689.0631489753723
57	280.93738	331.53882	1326.3179	3.981767e-15	296.51724	245.5163	904.0	19.0	19.658838	5.456976	39.369762	7.8264604	580000	0.0	200.84125	-0.01182141	-5.117716	0.5043372	0.051431432	0.1347	79.0	701.3460450172424
58	577.8876	600.77216	1866.4852	0.009705061	639.1539	455.2571	1440.0	148.0	16.868454	5.109925	38.568596	-4.0899644	590000	1.4901161e-08	160.61859	-0.01663766	-11.535116	0.5160322	0.051166076	0.1478	79.0	713.5541837215424
59	427.64444	405.94403	1385.8691	0.0071330275	500.0	349.69574	1440.0	51.0	17.623352	6.441066	40.260616	5.045277	600000	-4.4703484e-08	167.14546	-0.0066657476	-4.102768	0.58103013	2.303092	0.103999995	12.0	724.143994808197
60	418.01474	336.86685	995.93274	3.932117e-17	396.65216	254.09543	866.0	19.0	18.05827	6.372413	34.046997	-2.2522843	610000	0.0	199.11343	-0.007873518	-8.464514	0.5718087	12.025769	0.0702	54.0	736.240697145462
61	676.5004	981.54224	2949.7559	1.5947231e-15	550.4	558.0519	1440.0	18.0	19.008236	5.587499	34.74257	-3.0011528	620000	-2.9802322e-08	453.02924	-0.0051751323	-61.545513	0.42677313	0.07912914	0.1995	10.0	747.0535292625427
62	640.2455	552.2891	1749.5935	0.010196567	557.8461	370.49323	1197.0	203.0	21.782925	4.9421115	38.181797	9.775027	630000	-2.9802322e-08	234.00009	-0.0074448884	-3.1647263	0.563786	-0.011701661	0.0597	79.0	759.5382511615753
63	558.94403	439.5481	1454.8224	0.0056629106	476.1905	296.95303	1440.0	111.0	21.849354	4.767452	39.635105	8.949592	640000	2.9802322e-08	268.89825	0.0027156398	-9.457132	0.5241039	0.08262711	0.23250002	2.0	769.853423833847
64	1042.3413	1302.4869	3426.6987	3.2637256e-06	777.3333	510.76392	1440.0	142.0	24.620296	4.4598064	41.725243	4.952247	650000	0.0	415.2426	0.0006400882	-32.69414	0.5220884	0.07854305	0.2322	1.0	780.4187061786652
65	671.2781	797.1028	3525.0564	6.41912e-28	461.94446	306.7287	1440.0	21.0	26.7956	4.834314	54.97284	11.684352	660000	-5.9604645e-08	399.3109	0.0037610214	-33.752155	0.44864002	0.07622203	0.2451	7.0	791.6590311527252
66	610.3014	877.0541	3009.2754	1.9e-39	403.10526	380.4994	1200.0	19.0	25.175219	4.9491405	39.269493	-35.244385	670000	0.0	420.0169	0.0133435335	-25.102818	0.66551566	0.13190398	0.4487	1.0	802.5614442825317
67	674.0326	647.5386	2284.4924	4.5011116e-11	454.54544	409.124	1440.0	34.0	25.608644	6.9273486	42.25868	-36.014404	680000	-2.9802322e-08	409.74817	0.026518911	-27.545841	0.5890026	0.15868461	0.50689995	1.0	813.4552266597748
68	728.95886	583.02905	2023.8152	0.003899411	498.125	377.28632	1440.0	19.0	27.393473	4.5568805	72.0623	4.7209296	690000	0.0	336.89468	0.027149025	-17.185186	0.6197921	0.106259346	0.4098	1.0	824.3428676128387
69	528.2638	552.2484	2037.0161	0.00792491	449.73334	311.53458	1020.0	33.0	25.72184	4.680339	48.062943	11.77556	700000	2.9802322e-08	287.17688	0.0129493065	-9.561047	0.4411154	0.083905004	0.3084	1.0	834.8706419467926
70	645.9252	647.8653	1951.1305	1.497665e-07	472.26315	357.54187	1102.0	18.0	23.04543	7.2977276	47.06767	-42.609474	710000	2.9802322e-08	361.80017	0.029566502	-46.348137	0.38394699	0.17677002	0.44910002	1.0	845.6079103946686
71	978.28265	825.1889	2411.569	3.2917107e-08	714.2857	457.6027	1440.0	8.0	25.034496	5.3828053	46.95303	-7.547276	720000	-2.9802322e-08	340.39508	0.023916785	-25.657204	0.38599044	0.12065141	0.34870002	1.0	856.6659786701202
72	537.21875	654.9855	2537.479	6.8275864e-07	388.5909	391.70065	1440.0	18.0	25.738873	5.238985	45.832447	0.87601805	730000	-2.9802322e-08	316.27295	0.022583406	-18.977581	0.40487587	0.11503172	0.3535	1.0	867.3797752857208
73	796.9299	771.6983	2102.3838	0.00826418	622.1818	425.31567	1264.0	143.0	25.081512	3.5413775	38.14221	11.07932	740000	0.0	254.19112	0.018293576	-16.32972	0.25131914	0.13163373	0.3193	3.0	877.9575886726379
74	704.6483	741.5075	2137.827	2.2344798e-25	620.3333	473.93512	1440.0	19.0	22.84722	4.062226	36.182663	0.785952	750000	-2.9802322e-08	235.87865	0.041738745	-8.103275	0.18379986	0.3090695	0.3184	1.0	889.0719141960144
75	562.2939	592.66016	2410.4495	2.0424875e-12	476.1905	349.44086	1411.0	8.0	21.730818	3.4375067	34.818485	-2.209637	760000	0.0	258.73065	0.024038572	-11.797678	0.21010701	0.10966335	0.1481	1.0	900.1858484745026
76	773.0257	872.7457	2295.728	0.0035874834	647.8461	488.88882	1440.0	90.0	22.272547	4.2120852	38.53922	-0.086443715	770000	2.9802322e-08	219.24828	0.026497915	-3.4710846	0.15364152	0.15213466	0.2081	1.0	911.0885627269745
77	747.62396	627.23346	2042.208	0.026741944	646.0	418.346	1440.0	77.0	22.149818	3.3760128	37.672264	6.983961	780000	-5.9604645e-08	224.66214	0.022242256	-1.8832626	0.15185873	0.10872774	0.1842	1.0	921.4994983673096
78	529.0947	557.50916	1907.7817	0.0016098076	418.94736	291.3062	1011.0	49.0	23.22725	3.524051	40.911396	-1.034853	790000	2.9802322e-08	252.09964	0.019111443	-3.172657	0.13502419	0.10356525	0.20719999	6.0	931.9699606895447
79	402.59033	458.54977	1582.319	1.1461278e-06	303.0303	233.79716	892.0	19.0	24.802109	4.4013467	79.45946	12.826479	800000	-5.9604645e-08	328.9216	0.022475796	-15.455982	0.10969922	0.12872013	0.1999	1.0	942.9981744289398
80	573.6505	616.5664	1853.3119	4.0640602e-20	557.06665	412.10605	1440.0	19.0	23.67779	3.2253344	39.597088	8.082761	810000	0.0	204.55602	0.0085054785	-13.71137	0.1013673	0.096249096	0.201	11.0	954.0822458267212
81	535.30927	673.7031	2564.697	1.9e-39	419.54544	421.1522	1440.0	3.0	20.67283	4.434086	31.191103	-27.09901	820000	0.0	316.51776	0.029042456	-39.565758	0.07869233	0.1779297	0.1733	2.0	964.6129019260406
82	557.9758	586.15063	2128.227	0.0045815096	472.6875	369.05093	1440.0	51.0	24.59368	5.112614	45.91435	0.51594806	830000	-2.9802322e-08	248.97362	-0.0043896437	-7.1193047	0.057743326	-0.028658992	0.1509	79.0	976.9791204929352
83	648.13617	637.05084	1840.1337	0.008221843	588.2353	462.43518	1440.0	58.0	22.329859	6.745713	39.6817	0.25907075	840000	0.0	226.20183	0.010814361	-16.240911	0.11176576	0.08169165	0.14989999	1.0	987.942423582077
84	554.10144	472.26282	1705.183	0.0068811947	486.05264	356.736	1427.0	130.0	20.852423	5.04608	39.221333	0.53025126	850000	0.0	190.95612	0.012017526	-4.312441	0.12397836	0.13390784	0.3184	6.0	998.6964511871338
85	598.20105	686.25995	1973.6105	0.0020538196	602.0714	453.3591	1440.0	66.0	21.443003	4.1250863	39.216206	-1.7180691	860000	0.0	205.94923	0.005518887	-7.5530396	0.09280114	0.08030404	0.14250001	1.0	1009.7158863544464
