Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
62	1159.2855	982.052	3336.8733	1.8012149e-07	484.5263	412.52618	1440.0	3.0	45.6412	0.2703337	45.654137	39.457584	630000	7.450581e-09	218.26709	-0.0020565651	-0.14230537	0.9694558	0.006002398	0.1173	79.0	805.337158203125
63	1106.1058	958.65204	3571.581	4.8824383e-08	476.1905	377.2586	1440.0	10.0	45.847603	0.5405705	45.872284	32.683178	640000	-7.450581e-09	219.89877	-0.003608021	-0.11307716	0.96159464	0.011087896	0.1011	79.0	818.1977207660675
64	1126.6744	679.5781	2365.76	0.0	479.11765	278.15356	901.0	19.0	45.53443	0.43166327	45.554226	35.54071	650000	-7.450581e-09	178.93008	-0.0010572188	-0.93899345	1.0616477	0.0019716192	0.0004	79.0	830.7271893024445
65	1279.1322	898.7674	3322.4692	0.0	538.1667	368.17633	1440.0	38.0	46.507683	0.42051822	46.524467	34.946304	660000	-7.450581e-09	151.29536	-0.00042983523	-0.8513584	0.98843074	-0.001374351	0.0	79.0	843.160816192627
66	1807.931	1139.7097	3850.5364	1.6399882e-08	772.0	456.59546	1440.0	115.0	47.42477	0.48173925	47.442776	33.47831	670000	7.450581e-09	323.32642	-0.0024849586	-18.249664	0.94657487	0.0052226707	0.00049999997	79.0	855.6451194286346
67	1495.8306	1286.0364	3772.1233	1.0112614e-07	625.0	520.23987	1440.0	43.0	43.12034	0.1596449	43.126656	38.430084	680000	0.0	194.30089	-0.0016053244	-15.867134	0.826634	0.0072723497	0.0147	79.0	868.0667428970337
68	1015.3353	1161.7041	3904.2039	2.5363322e-33	435.3158	443.05518	1440.0	51.0	47.12081	0.19680691	47.1298	42.208405	690000	1.4901161e-08	284.6787	-0.00044071302	-3.5056095	0.79764503	0.0029723994	0.00029999999	79.0	880.8108916282654
69	1230.5458	957.7542	3439.015	3.8354218e-34	525.55554	362.6889	1440.0	38.0	45.271408	0.45690247	45.292206	33.85107	700000	7.450581e-09	229.34665	-0.00050365366	-0.7303276	0.8410616	0.0034818486	0.0004	79.0	893.3025541305542
70	1183.9545	1106.8547	3658.2322	6.0969865e-32	510.94116	455.42786	1440.0	52.0	46.112217	0.6109149	46.139587	31.29865	710000	-7.450581e-09	228.76971	-0.0020457245	-0.9778786	0.8727436	0.0061598965	0.0	79.0	905.78355884552
71	1141.854	787.3401	3167.8826	1.6789214e-05	476.1905	334.33054	1218.0	52.0	45.23245	0.14174229	46.6838	40.235767	720000	-2.2351742e-08	182.73083	-0.0022543836	-1.5297451	0.8733085	0.007975025	0.0032000002	79.0	918.3146846294403
