Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
58	918.70935	888.4731	2761.0466	3.8387668	516.35297	482.12103	1440.0	4.0	32.816093	12.750649	50.410797	-2.6247015	590000	3.7252903e-09	102.80977	0.007965151	-3.7137823	0.043297734	0.3735056	0.4947	1.0	642.8253381252289
59	1537.505	954.4415	3014.4678	142.39726	769.2308	453.49637	1440.0	98.0	38.118702	8.270645	52.036026	20.423616	600000	0.0	64.24277	0.013647767	-1.2534943	0.011585955	0.85618687	0.7154	1.0	653.4522354602814
60	757.72876	636.68994	2544.335	23.631626	420.5	337.6625	1440.0	52.0	36.588276	10.895082	60.955032	12.950027	610000	3.7252903e-09	98.39661	0.032430414	-13.570131	0.012068842	0.40254086	0.5197	1.0	663.9842796325684
61	1207.8502	988.487	2479.953	3.342785e-28	612.25	531.5917	1435.0	19.0	35.095596	9.113133	50.87375	18.202518	620000	0.0	78.92514	0.017678972	-2.227934	0.025688147	0.376117	0.5655	1.0	674.4526047706604
62	1256.6825	913.9441	2655.7427	104.16358	730.9091	530.6953	1440.0	46.0	36.102245	8.90539	63.175583	20.699385	630000	-1.4901161e-08	121.47211	-0.012458863	-9.519152	0.012394787	0.3783688	0.3667	1.0	685.0660166740417
63	920.69275	666.6151	2405.289	3.5429282e-09	500.0	368.10706	1430.0	51.0	34.4007	8.232657	56.936607	19.500244	640000	3.7252903e-08	77.68671	0.0014638714	-0.79783154	0.0047006053	0.3077147	0.2604	1.0	695.5785512924194
64	887.825	493.1275	1747.3553	158.99794	479.16666	285.42255	1152.0	53.0	37.310715	8.456395	59.848045	19.893457	650000	-7.450581e-09	150.44061	-0.008766362	-2.286766	0.017186161	0.2369655	0.2662	1.0	706.0491151809692
65	1286.1215	1037.9707	3276.9302	163.00444	577.1875	465.9685	1440.0	113.0	39.861217	4.9884152	50.13475	19.30806	660000	-3.3527613e-08	96.57158	-0.0046375934	-7.614996	0.008991081	0.2824633	0.4634	1.0	716.5143718719482
66	1251.6901	863.2822	2732.56	188.12547	691.9	449.4938	1440.0	99.0	38.06275	9.155087	53.608017	20.43231	670000	0.0	56.03549	-0.0072855083	-0.61577415	0.0033860314	0.32293954	0.4251	1.0	727.0432419776917
67	721.3874	534.10223	1974.496	3.806326e-28	384.6154	294.14493	1103.0	19.0	36.268726	9.046813	60.601097	20.16728	680000	-7.450581e-09	120.77739	-0.003884404	-2.8748493	0.009820048	0.33680162	0.2802	1.0	737.7393987178802
68	1442.3777	897.5047	2826.9841	249.01093	754.7	461.8779	1440.0	169.0	34.273876	8.445123	51.01633	19.594755	690000	-1.5832484e-08	52.875404	0.016864147	-10.409016	0.002950465	0.71946543	0.778	1.0	748.2010304927826
69	952.87006	558.567	1889.5215	164.95808	442.45456	240.13986	861.0	55.0	42.132057	7.1149783	60.861675	20.923388	700000	-3.7252903e-09	129.45027	0.040059835	-4.1617813	0.006476908	0.8793148	0.5777	1.0	758.6984651088715
70	617.1538	352.31802	1304.5869	5.679831e-10	399.3158	258.42154	960.0	51.0	33.052593	9.961351	74.94727	20.310812	710000	-1.4901161e-08	266.00793	0.025571635	-171.74138	0.0044636256	0.25145718	0.1449	1.0	769.258971452713
71	717.4603	480.81058	1842.9591	54.00005	384.6154	255.34111	914.0	19.0	34.505608	8.002327	50.202	19.921213	720000	-4.0978193e-08	76.21431	0.017333683	-0.52318287	0.001904461	0.60962003	0.7532	1.0	779.8249237537384
72	1143.5505	700.7875	2334.5552	81.44403	631.9286	383.8012	1266.0	35.0	36.644054	8.857458	58.506905	20.119534	730000	2.9802322e-08	88.782715	0.0044557448	-2.0932312	0.0036622635	0.25130844	0.2573	1.0	790.3326642513275
73	867.20996	456.76962	1774.1971	155.99794	481.0625	266.08844	1043.0	52.0	36.38576	27.271717	313.00995	19.622786	740000	1.4901161e-08	956.6987	-0.030304026	-894.2871	0.0015200733	-0.19775923	0.60249996	79.0	802.8181519508362
74	1300.638	859.75726	2652.3425	256.29495	726.44446	481.787	1440.0	91.0	33.602768	7.6797905	47.626934	20.373566	750000	2.2351742e-08	65.32965	0.008119361	-1.5526943	0.0031170195	0.42174286	0.7894	1.0	813.2592782974243
75	1088.0067	698.61365	2650.3403	1.5294428e-09	588.2353	363.80722	1372.0	8.0	34.889675	8.187575	51.511658	20.642714	760000	1.4901161e-08	116.11314	0.022773886	-1.4576283	0.0035415904	0.57714474	0.6869	1.0	823.7789950370789
