Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
84	134.49924	162.07214	571.5559	9.6e-39	439.3	227.11916	944.0	71.0	5.578314	0.58590674	23.983614	2.5041356	850000	1.1920929e-07	32.299988	-0.0019308776	-0.07347441	0.037645705	-0.003979902	0.0066	79.0	934.5371015071869
85	97.379456	160.82307	614.79694	1.9e-39	336.73914	256.23227	1018.0	18.0	5.5450454	0.7080781	21.764353	2.529771	860000	0.0	32.53553	-0.005729556	-0.070681095	0.03522446	-0.009501189	0.017	79.0	946.799311876297
86	192.09612	249.45027	797.58264	2e-39	652.6429	422.53293	1440.0	20.0	5.556883	0.392172	9.53149	2.592684	870000	2.9802322e-08	32.986965	-0.00057557225	-0.06483793	0.029495327	-0.015264115	0.006	79.0	959.1313209533691
87	130.40385	182.17688	713.9905	2.06e-38	476.1905	325.43137	1267.0	102.0	5.347617	0.5139616	8.063515	2.5986762	880000	4.4703484e-08	28.687809	-0.0028532743	-0.5138993	0.07356142	0.033971764	0.0626	79.0	971.4007306098938
88	197.12013	250.91783	749.2538	1.79e-38	661.3333	509.22626	1440.0	23.0	5.679872	0.5880422	9.229582	2.7586303	890000	2.9802322e-08	32.939114	-0.0045389086	-0.1827817	0.03355249	0.033618774	0.005	79.0	983.7622029781342
89	115.68259	170.47198	556.0161	1.13e-38	420.44446	321.7786	1163.0	18.0	5.454693	0.7977125	20.416693	2.6499536	900000	-1.4901161e-08	33.01077	0.0046112835	-1.0314689	0.024260182	0.07430522	0.1919	79.0	996.1519410610199
90	175.85883	190.47035	637.0358	3.15e-38	603.2	413.8968	1440.0	124.0	5.8613	0.69448113	13.741363	2.8042402	910000	2.9802322e-08	33.54667	0.00090682507	-0.31689405	0.025969097	-0.04390214	0.1978	79.0	1008.4386413097382
91	162.19124	234.34135	718.8246	2.65e-38	666.6667	476.74783	1440.0	131.0	5.1107173	1.069289	29.909218	2.6503778	920000	1.1920929e-07	26.188334	-0.01147227	-0.7177634	0.08130184	-0.0062778797	0.0915	79.0	1020.6789135932922
92	90.59168	134.07043	508.12076	1.12e-38	286.46667	229.1494	849.0	19.0	5.006332	0.7467945	10.6894865	2.5911012	930000	-4.4703484e-08	33.317257	-0.011170611	-2.2386785	0.05307641	-0.02678679	0.1886	79.0	1032.9670250415802
93	130.68486	197.09555	642.76324	1.2e-39	422.65	298.1864	1197.0	12.0	5.616771	1.160602	25.985165	2.8635352	940000	1.1920929e-07	33.883118	0.007172987	-1.4656405	0.04598718	0.08600374	0.1956	3.0	1043.346103668213
94	106.9797	150.50671	490.0387	1.2e-39	353.3	319.13605	1316.0	12.0	5.4037256	0.5640609	9.495535	3.0533476	950000	1.4901161e-08	34.825138	-0.0072749555	-0.31375456	0.042400613	0.023294816	0.0155	79.0	1055.691129207611
95	160.93512	256.2475	843.2288	1.42e-38	588.2353	452.91403	1440.0	106.0	5.660491	0.8764114	17.876232	3.0266578	960000	1.4901161e-08	33.8988	-0.010418072	-0.8844104	0.061977338	-0.00736421	0.054000005	79.0	1068.0142562389374
96	227.06532	304.57004	985.8986	4.16e-38	733.3077	354.52078	1440.0	247.0	5.337711	0.74800277	14.265362	2.8018513	970000	-4.4703484e-08	41.368675	-0.008032575	-0.8988037	0.06792641	-0.021096084	0.0445	79.0	1080.4063637256622
97	177.934	282.65384	982.3349	4.06e-38	604.8125	443.03122	1440.0	19.0	5.876282	1.2267599	25.95616	2.7444625	980000	7.4505806e-08	44.77871	-0.008766845	-1.3317232	0.05476892	0.012907852	0.0494	79.0	1092.7925200462341
98	142.4407	128.23715	381.04147	2.96e-38	439.25	313.17197	1203.0	47.0	5.9544697	1.1694132	16.842237	3.0982845	990000	1.4901161e-08	45.6235	-0.02336289	-6.980811	0.0652038	-0.00018350314	0.1983	79.0	1105.0847375392914
99	179.09212	288.27905	968.68445	2.71e-38	500.0	411.69598	1373.0	19.0	6.5458994	1.2394258	15.059465	2.1019466	1000000	0.0	54.304832	-0.01327768	-1.6178703	0.06326402	-0.008681228	0.1119	79.0	1117.331267118454
100	251.56354	351.50296	861.3478	7.86e-38	733.36365	467.07312	1440.0	70.0	6.9411845	1.404537	13.815302	2.5116198	1010000	5.9604645e-08	64.31529	-0.014392644	-1.9664059	0.11472851	0.034613922	0.0933	79.0	1129.6934010982513
101	203.43289	331.9614	1046.9307	1.42e-38	606.7857	439.2697	1440.0	111.0	7.409914	1.7368765	20.720133	2.482393	1020000	-1.7881393e-07	57.40516	-0.014833048	-2.683301	0.06888077	-0.014515754	0.057	79.0	1141.9657447338104
102	138.10803	267.10446	1041.9343	1.33e-38	375.96	380.62302	1398.0	19.0	6.572329	1.2059162	12.428749	1.7651534	1030000	-7.4505806e-08	57.58225	-0.009578258	-1.6331758	0.10034413	0.023374707	0.1394	79.0	1154.2656712532043
103	219.1914	355.4827	1490.2773	2.64e-38	526.3158	396.14883	1440.0	19.0	7.3277726	1.7754178	11.9207945	2.7582655	1040000	-4.4703484e-08	75.539055	-0.011961281	-3.0024204	0.16239904	0.0055136597	0.09729999	79.0	1166.5397927761078
104	243.56853	447.6258	1458.5304	4.1e-39	533.05884	459.81168	1440.0	40.0	8.415227	1.8962785	12.135999	2.5012581	1050000	2.9802322e-08	101.73774	-0.016226947	-11.815013	0.11552393	0.0011014217	0.1919	79.0	1178.8466086387634
105	143.13782	210.44395	723.2576	2.02e-38	483.8125	344.02893	1440.0	179.0	8.427057	2.9361663	21.660898	4.2190976	1060000	-7.4505806e-08	74.947525	-0.00910832	-15.7354145	0.12562993	0.08909541	0.22099999	2.0	1189.1840698719025
106	211.29073	428.64996	1354.4304	4.4e-39	491.52942	495.8278	1440.0	44.0	7.0659904	1.4527892	13.5324135	2.5611656	1070000	4.172325e-07	103.77655	-0.0139195025	-17.316124	0.15574563	0.19884038	0.3073	1.0	1199.6231586933136
