Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
52	247.08711	642.9493	2551.992	3.9e-39	598.5333	497.923	1440.0	39.0	4.031824	1.8944908	5.8055487	-0.58675086	530000	0.0	258.7345	0.0080648735	-11.218557	3.4115462	0.1065564	0.1531	2.0	579.4236278533936
53	256.4943	730.53625	3027.835	2e-39	510.94446	438.41882	1440.0	20.0	6.4207625	2.8979056	8.518945	0.19200194	540000	5.9604645e-08	269.1663	-0.0035378262	-9.217771	2.9313607	0.07891648	0.0	1.0	589.8782641887665
54	145.45595	448.5985	1981.7865	1.32e-38	410.9	369.43753	1386.0	19.0	7.8712516	3.679113	11.346972	0.053442918	550000	-8.940697e-08	271.38492	-0.0017422959	-0.7066002	2.7663777	0.08294864	0.0	1.0	600.4164845943451
55	123.34187	268.0345	965.4435	1.13e-38	384.6154	316.345	1440.0	44.0	6.5503335	4.0818434	11.757108	0.041304342	560000	2.9802322e-08	159.58412	-0.009181112	-6.1357536	3.1537821	0.1422191	0.3506	2.0	610.981271982193
56	494.36734	963.0362	2794.0295	1.51e-38	879.6667	562.8085	1440.0	9.0	7.2286625	2.6371682	9.432475	0.110418126	570000	5.9604645e-08	286.18628	0.0002503395	-5.1407585	2.811029	0.094082326	0.0	1.0	621.4768843650818
57	335.18317	886.81134	2681.4653	3e-38	951.875	496.35507	1440.0	300.0	8.782878	3.4175146	11.971636	-0.30934703	580000	-5.9604645e-08	285.1493	-0.032747075	-0.81327057	2.4966712	0.14107525	0.2637	9.0	632.3152523040771
58	148.93738	245.9106	757.2401	1.43e-38	504.94116	399.55984	1440.0	18.0	6.9803014	3.5836499	13.151323	-0.34180555	590000	-2.9802322e-08	187.56894	0.0012122989	-2.5727844	3.0926065	0.11621533	0.279	2.0	642.8497958183289
59	175.27603	459.08374	1620.5975	1.9e-39	434.78262	385.5071	1440.0	19.0	7.4680595	3.2687988	11.784256	-0.14482173	600000	-2.682209e-07	239.555	-0.009982742	-1.9132662	2.8786006	0.103929825	0.0	1.0	653.3537800312042
60	276.0269	798.2766	2790.5972	1.14e-38	695.0909	557.8842	1440.0	114.0	6.8793297	2.7077029	10.213176	-0.29703373	610000	2.0861626e-07	289.04834	-0.019202761	-5.3528633	2.9403605	0.07710336	0.075500004	2.0	663.8381841182709
61	204.3123	663.1945	3241.0684	1.9e-39	374.16666	392.53882	1440.0	13.0	8.119685	4.2072134	12.323521	-0.26052156	620000	1.7881393e-07	283.08524	0.008212827	-4.6188393	2.860468	0.09815261	0.4095	5.0	674.5353701114655
62	188.1567	571.09973	2624.4946	1.12e-38	415.34784	381.2164	1368.0	19.0	9.550388	4.373985	15.220727	-0.57227635	630000	6.2584877e-07	260.32202	-0.036134765	-4.725562	2.6843247	0.081292845	0.0372	1.0	685.1166594028473
63	242.1734	563.12555	1976.7273	3.24e-38	588.2353	426.35562	1440.0	19.0	8.757647	3.3694553	13.853795	-0.2601872	640000	5.9604645e-08	233.77792	-0.05105169	-5.8303967	2.6499634	0.14375979	0.3872	1.0	695.6968219280243
64	143.30988	426.31943	1864.0007	1.9e-39	445.73685	383.33893	1440.0	19.0	6.887458	3.6261249	11.509657	-0.3993662	650000	8.940697e-08	182.07298	-0.019836694	-3.1850624	3.0089703	0.15989353	0.3972	1.0	706.220529794693
65	197.19032	623.11475	2261.6184	6.6e-39	646.5833	544.6653	1440.0	52.0	6.840687	2.3879123	9.186162	-0.19529873	660000	8.940697e-08	254.15787	-0.0030986294	-5.4457903	2.7945638	0.21720299	0.62909997	1.0	716.738007068634
66	306.38647	632.07043	1802.923	7e-39	610.9286	375.52145	1440.0	70.0	8.49531	3.0941586	11.882683	-0.37523997	670000	1.7881393e-07	280.15417	0.0070217103	-1.6101208	2.5832136	0.25511593	0.5788	1.0	727.3517236709595
67	195.36978	442.4167	1335.215	5.3e-39	454.54544	321.17368	1135.0	19.0	7.1241407	3.6728728	11.627643	-0.51162636	680000	-5.9604645e-08	231.56467	0.026834995	-2.7720604	2.9775074	0.17711917	0.4269	1.0	737.9054551124573
68	191.1942	495.92642	2186.0532	5e-39	438.38095	442.5343	1440.0	19.0	8.973517	3.7909484	14.432447	-0.417561	690000	1.7881393e-07	236.41855	0.010932781	-2.5879507	2.6371555	0.1569943	0.3925	1.0	748.3579869270325
69	217.88727	695.24347	2946.389	1.43e-38	490.41177	419.60782	1440.0	111.0	8.939803	3.4692588	13.208358	-0.44552284	700000	4.172325e-07	274.19696	0.018722095	-3.6654606	2.5100808	0.14867568	0.1714	1.0	758.8716430664062
70	162.01735	314.65305	903.43726	1.9e-39	508.64706	387.30453	1339.0	19.0	8.036777	4.2661734	15.633834	-0.5462111	710000	-1.1920929e-07	157.99158	-0.024447165	-25.25393	2.872426	0.19757785	0.4774	1.0	769.4503927230835
71	221.40938	673.2671	3032.0317	1.72e-38	526.3158	470.02362	1440.0	52.0	5.079044	1.6322885	7.331532	-0.46714133	720000	-2.9802322e-08	254.69739	0.01277709	1.653254	2.9123657	0.122177914	0.1555	1.0	779.9808924198151
72	194.6033	367.48633	1171.534	1.68e-38	368.05	219.9976	834.0	7.0	4.1113453	1.9335777	7.564374	-1.3394324	730000	-5.9604645e-08	239.41536	-0.02859024	-9.716081	2.947553	0.177692	0.48250002	1.0	790.4889507293701
73	112.874695	504.79095	2370.3687	5.2e-39	403.61905	413.55215	1440.0	19.0	4.546368	2.604558	8.653727	-1.0916024	740000	-1.7881393e-07	203.02238	-0.010994121	-7.287458	2.8635902	0.14784537	0.317	1.0	801.0369300842285
74	93.59888	165.87228	618.9846	9.7e-39	346.3913	333.10406	1440.0	51.0	4.9342694	3.1060524	10.458193	-1.3103981	750000	-1.1920929e-07	154.03175	0.011821978	-0.38792086	2.8795528	0.1593197	0.3036	1.0	811.5275709629059
75	174.67883	317.4148	972.519	4.8e-39	416.66666	363.81165	1440.0	47.0	5.3005977	3.1138442	12.511951	-0.8648439	760000	2.3841858e-07	239.19728	0.03231187	-5.4244375	2.7662117	0.1506863	0.40399998	1.0	821.9849796295166
76	127.09904	517.65607	2261.3037	3.7e-39	425.27777	447.98175	1440.0	19.0	6.9829907	3.751234	14.642831	-0.70636326	770000	-1.1920929e-07	249.54916	0.022943541	-2.067913	2.38861	0.17719015	0.4468	1.0	832.5561735630035
77	166.25461	587.15076	2430.08	1.16e-38	429.8125	369.9627	1362.0	116.0	7.38064	4.068718	15.762772	-0.6573462	780000	-2.682209e-07	196.02573	0.020423532	-0.12560463	2.3478494	0.17545503	0.45479998	1.0	843.0804107189178
78	149.79652	257.35696	835.4078	7.32e-38	566.75	346.37387	1440.0	240.0	6.3620377	4.018085	15.9402	-0.6076095	790000	5.066395e-07	158.61864	0.048066713	0.63813114	2.5810246	1013.8003	0.413	1.0	853.6467390060425
79	125.06514	285.8568	976.81903	2.69e-38	454.54544	285.56622	1194.0	19.0	7.372067	4.3920236	19.545465	-0.41197738	800000	-1.6391277e-07	143.22276	0.0113425255	-6.1707916	2.5994692	0.19487523	0.33499998	1.0	864.0789415836334
80	170.58157	479.60107	2028.9275	5.3e-39	437.77777	404.36392	1440.0	53.0	6.462104	3.8204532	13.228801	-0.63068324	810000	1.4901161e-07	134.34642	-0.0029802546	-5.13214	2.7394745	0.16452636	0.2647	1.0	874.5794906616211
81	132.54533	264.86673	873.6431	9.2e-39	406.42105	320.4192	1270.0	92.0	5.9720683	3.176214	17.783415	-0.33140233	820000	8.940697e-08	114.16286	-0.015034832	-3.6750193	2.7102675	0.237377	0.3802	1.0	885.143043756485
82	144.7088	415.93832	1760.9688	1.14e-38	385.72223	290.14035	1004.0	19.0	6.8709593	2.7015698	15.738461	0.51417935	830000	-1.4901161e-07	213.81232	0.012601629	-3.322072	3.0590067	0.14179665	0.3133	1.0	895.7141499519348
83	97.252945	267.63306	1429.5316	5.2e-39	303.0303	249.92938	1156.0	19.0	6.7064147	2.944718	18.379166	0.5154166	840000	-8.940697e-08	166.31903	0.021311775	-1.6612015	3.097804	0.12376973	0.2665	1.0	906.221732378006
84	195.66333	539.1104	2202.8047	1.07e-38	544.0	449.02173	1440.0	107.0	7.46922	2.9647195	23.909254	0.51584065	850000	-2.682209e-07	179.7575	0.01863844	-2.737527	2.8182	0.18052244	0.4358	1.0	916.729035615921
85	174.98361	551.6233	2631.3757	5.2e-39	425.9091	394.15155	1440.0	19.0	7.044419	2.6472561	16.541864	0.5139851	860000	-2.0861626e-07	226.6771	0.016568013	-2.4427853	2.8341424	0.13377881	0.373	1.0	927.2588350772858
86	176.71939	360.865	1356.9143	1.64e-38	496.73685	369.09506	1236.0	114.0	7.2768264	2.9708464	21.223284	0.5156142	870000	2.9802322e-08	173.41057	0.0029997155	-4.2630463	2.8003528	0.09517826	0.2306	1.0	937.8229563236237
87	158.04286	400.74118	1950.1216	5.2e-39	400.0	347.87836	1289.0	19.0	5.989475	2.4232454	14.339472	0.5067198	880000	-2.9802322e-08	214.70154	0.0062421113	-3.0109568	3.0120301	0.11502721	0.2362	2.0	948.3281230926514
88	149.30304	217.56094	792.37256	1.13e-38	408.27777	357.93414	1352.0	19.0	6.9307866	2.9022102	14.697769	0.5173612	890000	2.3841858e-07	160.13077	-0.00026234984	-0.5583677	2.81525	0.11225456	0.3234	2.0	958.8271317481995
89	182.96336	515.3252	2220.5432	9.6e-39	487.94446	427.3876	1440.0	19.0	6.5879846	3.035368	13.830233	0.5925228	900000	-2.0861626e-07	169.25595	-0.0004210174	-1.0287066	2.882829	0.104106516	0.2453	2.0	969.371016740799
90	195.56866	648.6279	2346.824	4.37e-38	589.5	502.35437	1434.0	52.0	7.9242525	3.4003184	18.350267	0.43024904	910000	-1.7881393e-07	248.44661	-0.056464337	-3.6287422	2.536448	0.10019916	0.1286	6.0	980.1294183731079
91	164.85693	347.7323	1386.5326	2.3e-39	526.3158	316.73184	1440.0	23.0	7.1784625	3.453685	25.738008	0.51808393	920000	8.940697e-08	157.98013	-0.010905787	-6.0038996	2.7008681	0.12452075	0.25800002	2.0	990.6563110351562
92	315.70895	804.457	2820.986	2.43e-38	838.7273	510.7102	1440.0	243.0	7.2869134	2.3251536	12.029515	0.5185547	930000	-3.5762787e-07	268.47858	-0.017179891	-19.037811	2.4372923	0.095822066	0.0	1.0	1001.1172001361847
93	150.6662	392.86026	1584.0747	7.5e-39	500.3889	462.40253	1440.0	72.0	7.6773453	2.8191693	15.320804	0.52076405	940000	1.1920929e-07	175.45387	-0.022920989	-3.673748	2.482553	0.17065132	0.5403	1.0	1011.6360011100769
94	80.22416	209.37614	816.82855	1.7e-39	297.84375	275.91077	1440.0	17.0	5.1758165	2.2936018	14.840394	0.521667	950000	0.0	107.184364	-0.009527445	-1.835341	3.2083566	0.08872723	0.2383	1.0	1022.0992398262024
95	329.77963	715.65765	2385.4822	5.88e-38	833.3333	438.9467	1440.0	63.0	6.351391	2.087774	10.209322	0.5222074	960000	-8.940697e-08	221.05103	-0.0036446825	-3.7019482	2.7606876	0.23619477	0.6192	1.0	1032.6307272911072
96	145.71878	410.11456	1539.1825	1.41e-38	453.94116	381.19125	1317.0	24.0	6.3228025	2.7058322	14.026622	0.5238965	970000	-1.1920929e-07	166.41632	0.020212844	-7.7341022	2.8222978	0.20462382	0.4939	1.0	1043.1967914104462
97	186.47481	495.3153	2047.1816	1.42e-38	438.4737	347.1862	1029.0	33.0	6.304164	2.4754596	18.83967	0.52508795	980000	-1.1920929e-07	225.4495	0.019816123	-9.473213	2.697357	0.13457732	0.41799998	1.0	1053.5982129573822
98	177.27968	584.61456	2495.1726	1.9e-39	455.17648	432.33298	1351.0	19.0	7.499831	3.7559245	20.069923	0.5227186	990000	3.874302e-07	200.45804	0.010247804	-4.8384132	2.4970653	0.09867826	0.1658	1.0	1064.2038938999176
99	164.28008	383.60355	1649.0623	2.05e-38	476.1905	274.42435	1019.0	4.0	8.2328005	4.2676682	19.364803	0.5237445	1000000	4.4703484e-08	191.7261	-0.0027868897	-11.01698	2.3826551	0.16580175	0.462	1.0	1074.7158739566803
100	213.34392	661.0356	2996.8823	5.2e-39	441.4762	423.6926	1440.0	40.0	5.824399	2.5865507	13.607352	0.44970846	1010000	-2.9802322e-08	278.40353	-0.045381464	-22.734985	2.6178036	0.095746264	0.42319998	11.0	1085.516625404358
101	322.58505	796.806	2699.057	1.339e-37	823.0	521.9872	1440.0	142.0	7.719965	4.3810773	15.644932	0.5263854	1020000	3.5762787e-07	183.40497	-0.05147493	-8.501808	2.4200554	0.09772861	0.2504	8.0	1096.1769847869873
102	153.033	267.0847	814.1518	2e-40	498.42105	385.7668	1398.0	2.0	8.211121	4.7780156	19.189688	-0.24193169	1030000	2.9802322e-08	170.13948	-0.016445726	-15.610748	2.3522825	0.14097023	0.43980002	1.0	1106.7035040855408
103	163.12227	430.89014	2073.8906	5.2e-39	400.0	382.712	1335.0	10.0	6.1055355	2.605669	13.6353	0.20633836	1040000	-2.9802322e-07	223.33763	-0.00045618415	-3.8455439	2.386105	0.12704061	0.10789999	1.0	1117.1827013492584
104	293.0235	702.05023	2270.836	2.7e-38	715.53845	451.95773	1440.0	72.0	6.5110555	3.3750613	13.155125	-0.35420156	1050000	2.0861626e-07	214.86746	-0.015014879	-19.445263	2.4368994	0.086822316	0.0938	1.0	1127.7269802093506
